,Unnamed: 0,title,text,rating,final_text,final_title,title_text,year
1455,1455,Steakhouse,"Dispensa apresentações. Franquia de steakhouse com chopp geladíssimo, pratos fartos e saborosos e com um bom atendimento. Muito bom o happy hour com dose dupla. Ponto negativo é sempre tem filas demoradas nos fins de semana e no happy hour quinta/sexta.",1,dispensa apresentações franquia steakhouse chopp geladíssimo pratos fartos saborosos bom atendimento bom happy hour dose dupla ponto negativo sempre filas demoradas fins semana happy hour quinta sexta,steakhouse,dispensa apresentações franquia steakhouse chopp geladíssimo pratos fartos saborosos bom atendimento bom happy hour dose dupla ponto negativo sempre filas demoradas fins semana happy hour quinta sexta steakhouse,2015
1456,1456,Muito cheio. Atendimento decaindo,"Frequento o Outback desde o início, ultimamente está sempre lotado e como a demanda de movimento está garantida pra eles, acho que o interesse em prestar um bom atendimento não existe mais. Se vc não chegar antes das 18 hs,  já vai pegar uma fila...Mais",0,frequento outback desde início ultimamente sempre lotado demanda movimento garantida pra acho interesse prestar bom atendimento existe chegar antes vai pegar fila,cheio atendimento decaindo,frequento outback desde início ultimamente sempre lotado demanda movimento garantida pra acho interesse prestar bom atendimento existe chegar antes vai pegar fila cheio atendimento decaindo,2015
1457,1457,Razoável,"Talvez por depositar muita expectativa no local, me decepcionei um pouco. 
Filas enormes, esperei por uma hora e o preço não é muito atrativo. Além disso o atendimento não é tão bom quanto imaginei.",0,talvez depositar muita expectativa local decepcionei pouco filas enormes esperei hora preço atrativo além disso atendimento tão bom quanto imaginei,razoável,talvez depositar muita expectativa local decepcionei pouco filas enormes esperei hora preço atrativo além disso atendimento tão bom quanto imaginei razoável,2015
1458,1458,Muito bom,"Atendimento legal, comida muito boa e chopp gelado ! 
O único ponto negativo é a espera, especialmente nas sextas e finais de semana",1,atendimento legal comida boa chopp gelado único ponto negativo espera especialmente sextas finais semana,bom,atendimento legal comida boa chopp gelado único ponto negativo espera especialmente sextas finais semana bom,2015
1459,1459,Muito bom,"Mesmo tendo que esperar horas e horas na fila para ser atendido, o happy hour com os amigos sempre compensa. Chopp gelado e petiscos de alto nivel!",1,tendo esperar horas horas fila ser atendido happy hour amigos sempre compensa chopp gelado petiscos alto nivel,bom,tendo esperar horas horas fila ser atendido happy hour amigos sempre compensa chopp gelado petiscos alto nivel bom,2015
1460,1460,Como todo outback,"Restaurante delicioso em qualquer  um que vc vá... Atendimento nota 10. Pena que é sempre lotado... Mas tem a bolacha com bipe que te avisa quando sua mesa libera, então você não precisa ficar esperando lá, pode dar uma volta pelo shopping.",1,restaurante delicioso qualquer atendimento nota pena sempre lotado bolacha bipe avisa mesa libera então precisa ficar esperando pode dar volta shopping,todo outback,restaurante delicioso qualquer atendimento nota pena sempre lotado bolacha bipe avisa mesa libera então precisa ficar esperando pode dar volta shopping todo outback,2015
1461,1461,Comida excelente!,"Comida excelente! ambiente super agradável .
pena que seja um pouco caro!
mas vale a pena. 
merece um retorno.",1,comida excelente ambiente super agradável pena pouco caro vale pena merece retorno,comida excelente,comida excelente ambiente super agradável pena pouco caro vale pena merece retorno comida excelente,2015
1462,1462,Excelente,Melhor costelinha ao molho barbecue que tem em Brasília! Chopp super gelado e atendimento excelente.,1,melhor costelinha molho barbecue brasília chopp super gelado atendimento excelente,excelente,melhor costelinha molho barbecue brasília chopp super gelado atendimento excelente excelente,2015
1463,1463,Já foi bom,"Já foi uma excelente loja, mas ultimamente tem decepcionado. Filas giganteeeescas, ambiente nem sempre limpo, atendimento indo mal das pernas. A comida ainda é o que vale a pena, nunca tive problema com os pratos.",0,excelente loja ultimamente decepcionado filas giganteeeescas ambiente sempre limpo atendimento indo mal pernas comida ainda vale pena nunca problema pratos,bom,excelente loja ultimamente decepcionado filas giganteeeescas ambiente sempre limpo atendimento indo mal pernas comida ainda vale pena nunca problema pratos bom,2015
1464,1464,Sempre bom!,"Minha família adora este lugar, a cerveja sempre gelada, meus filhos amam a fritas com queijo, e eu adoro o Rack de cordeiro. É um lugar super descontraído e bem familiar.",1,família adora lugar cerveja sempre gelada filhos amam fritas queijo adoro rack cordeiro lugar super descontraído bem familiar,sempre bom,família adora lugar cerveja sempre gelada filhos amam fritas queijo adoro rack cordeiro lugar super descontraído bem familiar sempre bom,2015
1465,1465,Ótima opção para um almoço no domingo,"Apesar do ambiente bem barulhento, gosto de ir ao outback com a família nos almoços de domingo.
Gosto das carnes e minha esposa da Tilápia.
A batata recheada é uma delícia!",1,apesar ambiente bem barulhento gosto outback família almoços domingo gosto carnes esposa tilápia batata recheada delícia,ótima opção almoço domingo,apesar ambiente bem barulhento gosto outback família almoços domingo gosto carnes esposa tilápia batata recheada delícia ótima opção almoço domingo,2015
1466,1466,Pradrão Outback de sempre,"Ótimo atendimento, cardápio bem variado e um restaurante bem grande! Ótima opção para aproveitar o shopping!",1,ótimo atendimento cardápio bem variado restaurante bem grande ótima opção aproveitar shopping,pradrão outback sempre,ótimo atendimento cardápio bem variado restaurante bem grande ótima opção aproveitar shopping pradrão outback sempre,2015
1467,1467,Aproveite o Happy Hour,"Gosto muito do pão que servem de entrada como cortesia, que é um diferencial da casa, além do chopp geralmente estar super gelado. Tem um prato bem legal (Ribs, Wings and Fries) no Happy Hour,  no qual você consegue petiscar três das melhores opções do...Mais",1,gosto pão servem entrada cortesia diferencial casa além chopp geralmente estar super gelado prato bem legal ribs wings and fries happy hour consegue petiscar três melhores opções,aproveite happy hour,gosto pão servem entrada cortesia diferencial casa além chopp geralmente estar super gelado prato bem legal ribs wings and fries happy hour consegue petiscar três melhores opções aproveite happy hour,2015
1468,1468,Boa opção Happy Hour,Uma ótima para happy Hour com os amigos e aproveitar para beber o chopp estupidamente gelado no padrão outback.,1,ótima happy hour amigos aproveitar beber chopp estupidamente gelado padrão outback,boa opção happy hour,ótima happy hour amigos aproveitar beber chopp estupidamente gelado padrão outback boa opção happy hour,2015
1469,1469,ótimo mas serviço caiu...,"Sou cliente do Outback desde quando abriu suas primeiras lojas em São Paulo, especialmente a do Shopping Analia Franco. Por pelo menos uma década era de longe a melhor opção de Steack House do Brasil. Porém pelo menos aqui em Brasília o atendimento não é...Mais",1,cliente outback desde abriu primeiras lojas paulo especialmente shopping analia franco menos década longe melhor opção steack house brasil porém menos aqui brasília atendimento,ótimo serviço caiu,cliente outback desde abriu primeiras lojas paulo especialmente shopping analia franco menos década longe melhor opção steack house brasil porém menos aqui brasília atendimento ótimo serviço caiu,2015
1470,1470,Padrão de Qualidade,"O restaurante, como os demais da rede possui um padrão de qualidade em que as comidas são deliciosas, o atendimento é muito bom e o ambiente é bem legal, ou seja tudo que você espera encontrar quando vai no Outback, porém tem um problema que...Mais",1,restaurante demais rede possui padrão qualidade comidas deliciosas atendimento bom ambiente bem legal tudo espera encontrar vai outback porém problema,padrão qualidade,restaurante demais rede possui padrão qualidade comidas deliciosas atendimento bom ambiente bem legal tudo espera encontrar vai outback porém problema padrão qualidade,2015
1471,1471,Deliciosa opção!,"Difícil achar quem não goste do Outback! O do Parque Shopping tem entrada pelo shopping e em separado e uma fachada bem linda . Ambiente super agradável, bom atendimento,  comida excelente (tudo é maravilhoso). Claro que como não fazem reservas você terá que enfrentar uma...Mais",1,difícil achar goste outback parque shopping entrada shopping separado fachada bem linda ambiente super agradável bom atendimento comida excelente tudo maravilhoso claro fazem reservas enfrentar,deliciosa opção,difícil achar goste outback parque shopping entrada shopping separado fachada bem linda ambiente super agradável bom atendimento comida excelente tudo maravilhoso claro fazem reservas enfrentar deliciosa opção,2015
1472,1472,Maravilhoso,"Não dá pra dizer que tem algo ruim, tudo é gostoso. O ambiente gostoso, atendimento ótimo, mas é claro que sempre tem um ponto negativo: a fila, a espera... Mas isso apenas demosntra como a comida é realmente boa! Vou sempre que dá!",1,pra dizer algo ruim tudo gostoso ambiente gostoso atendimento ótimo claro sempre ponto negativo fila espera apenas demosntra comida realmente boa vou sempre,maravilhoso,pra dizer algo ruim tudo gostoso ambiente gostoso atendimento ótimo claro sempre ponto negativo fila espera apenas demosntra comida realmente boa vou sempre maravilhoso,2015
1473,1473,"Carne excepcional, chopp gelado e ótimo atendimento.","Estive esses dias no shopping e resolvi jantar no Outback. De entrada um pão quentinho com manteiga. Chopp geladíssimo. O filet mignon veio exatamente no ponto que pedi, estava delicioso. O acompanhamento foi apenas regular, mas o atendimento foi excelente. Definitivamente recomendo!",1,dias shopping resolvi jantar outback entrada pão quentinho manteiga chopp geladíssimo filet mignon veio exatamente ponto pedi delicioso acompanhamento apenas regular atendimento excelente definitivamente recomendo,carne excepcional chopp gelado ótimo atendimento,dias shopping resolvi jantar outback entrada pão quentinho manteiga chopp geladíssimo filet mignon veio exatamente ponto pedi delicioso acompanhamento apenas regular atendimento excelente definitivamente recomendo carne excepcional chopp gelado ótimo atendimento,2015
1474,1474,Excelente!!!,"A combinação de carnes com acompanhamentos são deliciosas, desde o couvert acompanhado de pão caseiro quentinho com manteiga. A costela com fritas é uma maravilha. Os pratos são enormes se está com pouca fome divida. E a sobremesa também. Sempre bom ir à dois. Chá...Mais",1,combinação carnes acompanhamentos deliciosas desde couvert acompanhado pão caseiro quentinho manteiga costela fritas maravilha pratos enormes pouca fome divida sobremesa sempre bom dois chá,excelente,combinação carnes acompanhamentos deliciosas desde couvert acompanhado pão caseiro quentinho manteiga costela fritas maravilha pratos enormes pouca fome divida sobremesa sempre bom dois chá excelente,2015
